frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_16,away_x_19,away_x_2,away_x_21,away_x_22,away_x_3,away_x_4,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_11,away_y_13,away_y_16,away_y_19,away_y_2,away_y_21,away_y_22,away_y_3,away_y_4,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_14,home_x_15,home_x_17,home_x_19,home_x_2,home_x_20,home_x_21,home_x_22,home_x_23,home_x_25,home_x_3,home_x_4,home_x_5,home_x_7,home_x_8,home_y_10,home_y_14,home_y_15,home_y_17,home_y_19,home_y_2,home_y_20,home_y_21,home_y_22,home_y_23,home_y_25,home_y_3,home_y_4,home_y_5,home_y_7,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal
NA,10502,NA,NA,NA,6630143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,49.73,OTB,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,S,FALSE
101017,10502,94799,50.83,2,6630303,SH,OTB,8343,Sergiño Dest,2,0,RB,36.1,-13.41,26.972,-41.565,NA,-6.667,NA,NA,-35.185,-38.224,NA,-6.155,-15.323,-41.681,-23.189,-39.387,-41.083,NA,1.251,3.102,NA,-1.998,NA,NA,16.119,24.088,NA,7.956,-0.568,-10.944,-3.73,9.231,0.362,NA,1,-11.821,NA,NA,-43.521,NA,-45.706,-38.307,-36.635,-43.335,-50.194,NA,NA,-45.706,-45.45,-44.374,-22.458,5.795,NA,NA,13.739,NA,0.62,3.82,5.337,-4.803,2.451,NA,NA,0.62,-0.938,13.214,1.838,23,FALSE,no_data,2,50.78,OTB,FALSE,NA,NA,8343,Sergiño Dest,NA,NA,S,FALSE,FALSE,O,FALSE
103151,10502,96948,52.02,2,6630412,SH,OTB,107,Christian Pulisic,10,0,LW,34.38,11.06,27.068,-33.065,NA,-4.569,NA,NA,-19.398,-35.907,NA,-4.249,-12.518,-37.299,-23.012,-31.397,-21.546,NA,-2.605,-12.462,NA,-15.162,NA,NA,7.269,2.219,NA,-3.171,-18.985,-23.848,-6.075,-10.961,-19.001,NA,1,-34.578,NA,NA,-37.356,NA,-38.192,-32.097,-26.802,-36.979,-49.434,NA,NA,-38.192,-37.054,-38.599,-15.8,-12.073,NA,NA,9.552,NA,-7.153,-7.129,-5.637,-21.82,-1.936,NA,NA,-7.153,-5.953,8.7,-13.072,23,FALSE,no_data,2,51.97,OTB,FALSE,NA,NA,107,Christian Pulisic,11241,Andries Noppert,F,FALSE,FALSE,S,FALSE
104943,10502,98740,53.01,2,6630537,SH,OTB,1334,Weston McKennie,8,0,CM,43.84,8.29,28.785,-44.207,NA,-3.57,NA,NA,-38.276,-45.856,NA,-3.884,-20.078,-15.145,-43.917,-40.837,-36.124,NA,-0.548,-6.468,NA,-7.314,NA,NA,9.807,-2.107,NA,2.177,-7.66,-16.872,0.125,-14.028,-4.409,NA,1,-7.826,NA,NA,-43.845,NA,-46.76,-39.55,-35.34,-40.817,-50.918,NA,NA,-46.76,-46.76,-43.845,-12.232,0.8,NA,NA,6.466,NA,-4.853,-1.348,-3.003,-15.116,-1.162,NA,NA,-4.853,-4.853,6.466,1.078,23,TRUE,goal_detected,2,53,OTB,FALSE,NA,NA,1334,Weston McKennie,NA,NA,V,FALSE,FALSE,O,FALSE
118684,10502,112541,60.65,2,6630560,SH,OTB,11094,Cody Gakpo,8,1,CF,-34.24,9.18,48.111,35.578,NA,38.917,NA,NA,39.024,25.532,NA,38.17,31.367,37.904,30.069,13.954,24.286,NA,-1.766,-11.367,NA,-3.423,NA,NA,4.168,-3.548,NA,-7.362,-17.229,-13.023,7.974,-17.945,-12.359,NA,1,35.042,NA,NA,19.364,NA,4.769,15.077,24.847,36.255,-29.186,NA,NA,32.223,4.769,21.796,35.276,-2.881,NA,NA,4.742,NA,-9.824,-4.586,-6.092,8.257,-1.897,NA,NA,-18.577,-9.824,9.052,-1.187,23,FALSE,no_data,2,60.6,OTB,TRUE,NA,NA,11094,Cody Gakpo,NA,NA,F,FALSE,FALSE,B,FALSE
118797,10502,112654,60.72,2,6630595,SH,OTB,8342,Memphis Depay,10,1,CF,-34.54,5.75,49.485,33.434,NA,37.974,NA,NA,38.4,28.608,NA,35.17,36.944,35.865,32.767,17.224,29.793,NA,-1.258,-3.159,NA,-1.251,NA,NA,5.856,0.18,NA,-6.095,-10.964,-6.939,9.22,-14.932,-7.493,NA,1,36.363,NA,NA,24.565,NA,6.577,17.685,27.801,37.643,-28.755,NA,NA,37.468,6.577,24.02,36.693,-0.635,NA,NA,7.206,NA,-7.139,-0.896,-2.605,8.124,-0.923,NA,NA,-14.12,-7.139,9.168,0.506,23,FALSE,no_data,2,60.72,OTB,TRUE,NA,NA,8342,Memphis Depay,940,Matt Turner,F,FALSE,FALSE,S,FALSE
122360,10502,116217,62.7,2,6630871,SH,OTB,1336,Timothy Weah,21,0,RW,34.29,-9.69,28.947,-29.944,NA,-3.858,NA,NA,-36.841,-33.829,NA,-3.006,-16.544,-0.935,-39.996,-35.544,-22.453,NA,0.831,-5.345,NA,0.576,NA,NA,16.823,10.781,NA,10.908,-0.468,-10.778,-0.75,-7.611,11.727,NA,1,-8.333,NA,NA,-39.923,NA,-42.333,-35.512,-38.35,-36.25,-49.931,NA,NA,-40.922,-40.707,-39.923,-10.269,7.237,NA,NA,13.135,NA,-4.882,5.117,12.375,-10.284,1.775,NA,NA,-0.428,0.779,13.135,7.091,23,FALSE,no_data,2,62.62,OTB,FALSE,NA,NA,1336,Timothy Weah,NA,NA,F,FALSE,FALSE,B,FALSE
135796,10502,129668,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129669,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129670,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129671,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129672,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129673,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129674,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
135796,10502,129675,70.17,2,6630087,SH,OTB,37,Virgil van Dijk,4,1,MCB,-56.12,12.8,52.021,43.69,43.556,44.462,NA,45.389,46.974,NA,NA,44.42,40.146,41.922,44.16,38.218,NA,NA,0.265,-8.192,-6.05,0.969,NA,-3.152,-9.589,NA,NA,-0.594,1.422,-7.895,-3.467,-16.421,NA,NA,1,42.868,NA,NA,34.472,NA,37.939,34.751,37.817,34.053,-25,NA,NA,38.074,40.299,34.472,42.868,-3.077,NA,NA,-8.049,NA,-4.197,-4.247,-9.039,-9.093,-1.315,NA,NA,-4.476,-3.48,-8.049,-3.077,23,FALSE,no_data,2,70.17,OTB,TRUE,NA,NA,37,Virgil van Dijk,NA,NA,S,FALSE,FALSE,O,FALSE
137064,10502,130966,70.88,2,6630155,SH,OTB,8326,Teun Koopmeiners,20,1,DM,-32.51,-2.03,48.779,27.091,28.578,37.755,NA,3.481,34.725,NA,NA,38.121,34.918,37.047,25.207,8.284,NA,NA,0.188,-10.775,-7.414,-4.596,NA,0.043,0.822,NA,NA,4.141,7.671,-10.574,4.924,13.413,NA,NA,1,35.529,NA,NA,24.128,NA,4.444,14.556,24.311,22.678,-30.732,NA,NA,6.3,3.324,24.128,35.541,3.826,NA,NA,12.996,NA,-8.105,3.263,1.502,-17.456,0.267,NA,NA,-9.18,-1.554,12.996,2.357,23,FALSE,no_data,2,70.85,OTB,TRUE,NA,NA,8326,Teun Koopmeiners,940,Matt Turner,F,FALSE,FALSE,S,FALSE
137118,10502,131020,70.91,2,6630162,SH,OTB,8342,Memphis Depay,10,1,CF,-51.27,-1.32,50.654,25.68,28.076,45.237,NA,2.632,36.113,NA,NA,42.649,38.143,39.851,28.033,8.186,NA,NA,2.21,-9.253,-3.649,-0.615,NA,1.017,4.935,NA,NA,6.202,5.954,-8.284,6.712,12.725,NA,NA,1,39.323,NA,NA,25.442,NA,4.43,16.311,25.835,22.129,-30.571,NA,NA,6.511,3.325,25.442,39.453,5.059,NA,NA,12.435,NA,-5.782,4.714,2.852,-15.995,1.098,NA,NA,-6.704,0.251,12.435,3.811,23,FALSE,no_data,2,70.9,OTB,TRUE,NA,NA,8342,Memphis Depay,940,Matt Turner,D,FALSE,FALSE,S,FALSE
141301,10502,135218,73.23,2,6630411,SH,OTB,4681,Giovanni Reyna,7,0,AM,34.78,-7.03,29.198,-31.208,-39.609,-1.214,NA,-36.766,-11.843,NA,NA,-1.324,-26.222,-12.189,-12.779,-33.377,NA,NA,2.381,0.995,5.282,3.924,NA,13.461,22.532,NA,NA,11.866,2.47,-10.742,22.264,9.213,NA,NA,1,-37.205,NA,NA,-33.263,NA,-38.699,-28.656,-19.684,-34.505,-50.081,NA,NA,-35.62,-36.019,-33.986,-28.004,2.885,NA,NA,19.904,NA,-0.976,10.38,22.003,-6.034,1.777,NA,NA,3.92,8.61,10.289,9.314,23,FALSE,no_data,2,73.15,OTB,FALSE,NA,NA,4681,Giovanni Reyna,NA,NA,F,FALSE,FALSE,O,FALSE
143129,10502,137049,74.25,2,6630519,SH,OTB,12183,Haji Wright,19,0,CF,49.22,-12.68,27.794,-38.765,-20.58,-2.486,NA,-47.833,-18.636,NA,NA,-17.7,-10.952,-7.032,-16.001,-26.408,NA,NA,4.645,14.122,8.922,9.902,NA,13.978,30.473,NA,NA,17.768,17.956,-2.878,5.365,23.122,NA,NA,1,-27.742,NA,NA,-32.812,NA,-37.656,-27.258,-27.603,-33.109,-47.104,NA,NA,-41.54,-37.656,-34.392,-10.741,24.625,NA,NA,25.013,NA,10.827,13.699,15.952,-3.799,9.712,NA,NA,8.571,10.827,24.636,12.542,23,FALSE,no_data,2,74.22,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,F,FALSE,FALSE,L,FALSE
145107,10502,139027,75.35,2,6629644,SH,OTB,12183,Haji Wright,19,0,CF,49.39,-1.51,25,-47.925,-41.545,-29.51,NA,-48.417,NA,NA,-32.426,-40.925,-26.798,-30.744,-45.81,-42.951,NA,NA,3.26,14.479,2.253,3.637,NA,5.112,NA,NA,4.739,1.804,2.686,1.736,0.216,10.384,NA,NA,1,-34.025,NA,NA,-37.224,NA,-45.297,-41.499,-40.866,-44.483,-51.406,NA,NA,-43.146,-48.031,-42.684,-34.201,16.089,NA,NA,9.457,NA,2.274,1.057,2.872,1.194,3.49,NA,NA,1.487,11.351,4.609,5.973,23,FALSE,no_data,2,75.33,OTB,FALSE,NA,NA,12183,Haji Wright,11241,Andries Noppert,S,FALSE,FALSE,G,TRUE
148731,10502,142696,77.36,2,6629794,SH,OTB,84,Steven Bergwijn,7,1,LW,-44.43,-7.32,47.258,6.774,11.228,41.344,NA,-1.89,NA,NA,36.214,41.569,36.286,29.241,33.041,3.853,NA,NA,2.126,-6.908,-8.526,2.303,NA,1.788,NA,NA,4.107,6.413,-1.896,-16.014,3.978,-5.48,NA,NA,1,31.936,NA,NA,18.679,NA,-3.234,10.34,21.436,14.167,-32.59,NA,NA,-3.707,-3.234,14.379,36.124,7.761,NA,NA,17.94,NA,-6.88,2.633,2.001,-19.898,0.004,NA,NA,-8.848,-6.88,17.754,2.027,23,TRUE,goal_detected,2,77.35,OTB,TRUE,NA,NA,84,Steven Bergwijn,NA,NA,O,FALSE,FALSE,O,FALSE
150105,10502,144100,78.13,2,6629845,SH,OTB,107,Christian Pulisic,10,0,LW,37.28,11.98,27.216,-34.046,-38.252,-6.048,NA,-38.447,NA,NA,-35.304,-5.581,-15.812,-38.639,-19.07,-29.259,NA,NA,-2.071,-14.681,-12.861,-10.296,NA,-17.788,NA,NA,17.88,1.303,-11.868,-28.819,5.232,-5.024,NA,NA,1,-14.163,NA,NA,-42.067,NA,-42.142,-35.982,-31.704,-40.411,-49.493,NA,NA,-42.446,-42.446,-42.067,-14.163,-3.624,NA,NA,7.965,NA,-9.931,-5.162,-6.109,-18.506,-1.639,NA,NA,-9.319,-9.319,7.965,-3.624,23,FALSE,no_data,2,78.07,OTB,FALSE,NA,NA,107,Christian Pulisic,11241,Andries Noppert,S,FALSE,FALSE,S,FALSE
154340,10502,148380,80.48,2,6629994,SH,OTB,8134,Denzel Dumfries,22,1,RWB,-50.9,9.03,51.501,29.762,41.088,46.654,NA,15.934,NA,NA,44.475,45.941,41.642,44.2,38.292,31.887,NA,NA,-0.643,-5.801,1.571,0.447,NA,6.536,NA,NA,8.522,3.292,23.706,-0.245,9.196,15.207,NA,NA,1,44.891,NA,NA,37.327,NA,8.502,23.207,34.32,31.127,-30.083,NA,NA,8.502,8.502,37.334,44.745,8.912,NA,NA,16.624,NA,1,8.108,7.539,-9.675,1.725,NA,NA,1,1,17.224,11.23,23,TRUE,goal_detected,2,80.47,OTB,TRUE,NA,NA,8134,Denzel Dumfries,940,Matt Turner,F,FALSE,FALSE,G,TRUE
163216,10502,157301,85.42,2,6630269,SH,OTB,916,Walker Zimmerman,3,0,RCB,49.71,4.26,25,-48.73,-44.807,-42.886,NA,-41.283,NA,NA,-32.791,-43.094,-31.509,-24.812,-45.43,-48.927,NA,NA,-1.002,-29.728,-6.683,11.251,NA,2.69,NA,NA,8.201,-2.371,-4.367,-7.57,-5.161,2.764,NA,NA,1,NA,NA,NA,-45.724,NA,-35.48,-42.007,-42.166,-47.455,-50.611,-41.326,NA,-44.723,-45.891,-45.724,-41.466,NA,NA,NA,-1.824,NA,6.395,-2.288,-1.76,-3.285,0.525,-2.191,NA,-1.411,-1.224,-1.824,-0.797,23,FALSE,no_data,2,85.4,OTB,FALSE,NA,NA,916,Walker Zimmerman,NA,NA,B,FALSE,FALSE,O,FALSE
169313,10502,163428,88.81,2,6630525,SH,OTB,4681,Giovanni Reyna,7,0,AM,36.2,-9.5,25,-32.154,-40.554,-13.833,NA,-37.418,NA,NA,-37.912,-12.949,-22.856,-33.395,-41.066,-37.285,NA,NA,1.698,-0.954,15.206,2.168,NA,-3.054,NA,NA,28.132,12.631,6.694,-11.94,1.619,10.816,NA,NA,1,NA,NA,NA,-40.371,NA,-46.672,-39.61,-38.052,-42.959,-50.287,-35.274,NA,-42.82,-41.926,-37.875,-33.396,NA,NA,NA,11.082,NA,-0.141,8.483,5.845,-0.522,1.87,14.037,NA,2.024,2.603,11.439,5.642,23,FALSE,no_data,2,88.77,OTB,FALSE,NA,NA,4681,Giovanni Reyna,NA,NA,S,FALSE,FALSE,B,FALSE
177725,10502,171930,93.49,2,6630907,SH,OTB,13121,Yunus Musah,6,0,CM,40.04,-5.06,25,-43.816,-46.414,-14.279,-28.993,-40.861,NA,NA,-44.415,-16.347,-29.421,NA,-37.48,-44.511,NA,NA,3.114,1.753,20.628,8.916,-1.922,-5.676,NA,NA,6.452,23.621,17.768,NA,4.711,14.548,NA,NA,1,NA,NA,NA,-46.093,-19.523,-46.556,-42.545,-39.624,-45.971,-50.675,-30.116,-46.556,-46.556,NA,-44.228,NA,NA,NA,NA,14.837,14.948,0.932,6.058,10.607,0.087,1.435,14.491,0.932,0.932,NA,11.717,NA,23,FALSE,no_data,2,93.48,OTB,FALSE,NA,NA,13121,Yunus Musah,NA,NA,V,FALSE,FALSE,B,FALSE
178866,10502,173071,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173072,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173073,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173074,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173075,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173076,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173077,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
178866,10502,173078,94.12,2,6630969,SH,OTB,12183,Haji Wright,19,0,CF,46.83,4.26,25,-43.798,-43.207,-23.716,-48.045,-42.861,NA,NA,-43.341,-31.843,-36.661,NA,-34.238,-45.84,NA,NA,3.77,4.087,11.289,1.651,7.63,1.108,NA,NA,1.076,13.782,27.228,NA,6.397,27.597,NA,NA,1,NA,NA,NA,-46.306,-34.021,-47.23,-43.409,-43.377,-48.04,-51.799,-44.013,-47.673,-47.673,NA,-45.354,NA,NA,NA,NA,12.966,14.985,1.106,8.128,9.835,4.901,0.626,24.177,3.339,3.339,NA,13.755,NA,23,FALSE,no_data,2,94.12,OTB,FALSE,NA,NA,12183,Haji Wright,NA,NA,S,FALSE,FALSE,O,FALSE
